Player	Archetype	Round 1		Round 2		Round 3		Round 4		Round 5		Round 6		Round 7		Round 8		Round 9		Round 10		Round 11		Round 12		Round 13		Round 14		Round 15	
Day2check	Mono-White Mystic Forge Combo	Marcusgough	2-0	Patrick Green	0-2	bradg222	2-1	Greg Mitchell	2-1	Michael Kniffen	1-2	ManaCrip	1-2	cory deroos	1-2																
Michael Kochis	Mono-Red Eldrazi	Cole Gabel	1-2	Eric Shutter	2-0	AshleyLovesPJs	2-1	kwschlosser	0-2	Tyrell Kizer	1-2	MTGXiphos	2-1	Luke Tooker	1-2																
gjumes	Mardu Worldgorger Dragon Combo	Sam Kahla	2-0	Oren Shoemaker	1-2	Mason Bellamy	2-1	Miguel Chavez	1-2	Andrew Beldin	2-1	Stefan116520	0-2	Robert Hayes	0-2																
Evan Heritage	Mono-White Mystic Forge Combo	kwschlosser	1-2	giZmo00100	2-1	Tim Currence	2-1	Arjun Talpallikar	1-2	LukeM2	2-0	MatthewB3	0-2	ghostx02	0-2																
ddrogowski	Orzhov Tempo	Thomas Genzman	0-2	David Majewski	2-1	Cameron ramsay	0-2	Eric Swanson	0-2	DiegoWildenstein	2-1	BradyWatkins	2-0	Robert Wilson	0-2																
James Lugo	Mono-Black Stompy	Shadowuni	1-2	Fraleyd1	2-1	Camron Jolley	1-2	John Casale	2-1	David Jimenez	2-0	Max Dore	1-2	josh_versus	0-2																
William Lerch	W-U-B-G Omni-Tell	Kevin Brenneman	0-2	Jake Ivey	2-0	TJ Raymore	1-2	erick sherman	2-1	Tommy Wray	0-2	Kevin Tilley	0-2	jdinnan08	2-0	Ryan Peters	0-2														
Shaun Sunkara	Mono-Black Mystic Forge Combo	sky5972	1-2	Zach Kelly	2-0	Michael Darcy	2-0	Dale Hall	2-1	Scott Blumenthal	1-2	Rommie	0-2																		
Scott Waldron	Mono-White Mystic Forge Combo	Marcus Davanzati	2-0	Jack Pullman	1-2	Chris Schmitt	2-0	Sergei Pourmal	1-2	josh_versus	2-0	Wesley Nguyen	1-2	newnoobontheblock	0-2																
hulk3rules	W-U-B-G Reanimator	Max Dore	0-2	bladee	2-0	BaldyKong	2-0	B Seftelus	0-2	Brandon Hulings	0-2	scotti_bot	2-0	ShaH1	0-2																
stlhulksmash	W-U-B-R-G Sneak and Show	Harry Pasku	2-0	Carey Banyas	2-0	Jack Pullman	1-2	Reuben Musselman	1-2	jbconley	2-1	Oren Shoemaker	0-2	David Marchese	0-2																
KURT SHULTS	Colorless Mystic Forge Combo	Connery Knox	1-2	Jacob Gross	2-0	Jessy Hefner	1-2	KingSquee	2-0	Kinan Abouzelam	2-0	Kyle Dillon	1-2	DrunkHydra	0-2																
Dan Kovacic	Mono-Green Lands	Sean Kelloff	0-2	highseraph88	2-0	Michael Kniffen	1-2	Fangshuo Cao	2-1	ZeeSeeKay	0-2	Samuel Vaughn	2-1	Chris Switalski	1-2																
Mark Nugent	Mono-Red Stompy	ShaH1	2-0	MaxHoose	0-2	Kyle Lisica	0-2	George Jabbour	1-2	Jonathan Reynolds	2-1	Nick Garbers	2-0	Seamus Malley	0-2																
John Grudzina	Mono-White	David McCune	2-1	Spesnor	1-2	Caleb Rider	1-2	malarblackops	2-0	Beautox	2-0	Edward Arce	1-2	Chris Chauvet	0-2																
Patrick Demm	U-B-R-G Oops! All Spells	Ryan Mullens	1-2	Ian Russell	2-0	Ryan Peters	1-2	Romario Neto	2-0	Niklas Holtmann	1-2	Dominick Paolercio	2-0	George Jabbour	1-2																
Yuchen_Wang	Mono-Green Lands	Justin Ouellette	2-0	willdotcom	2-1	Kian Tanner	1-2	Jonathan Savarese	2-1	JeffChiu96	0-2	RyanK	1-2																		
Kendal Frame	Dimir Control	Jake Ivey	2-1	Aced5	1-2	Juanmanuel Angulo	2-0	Ian Ouellette	1-2	Casey Geist	2-1	Jake Rutkowski	1-2	Evran Aksoy	1-2																
TayR9	Mono-White Mystic Forge Combo	Michael Puchkov	0-2	lelandbliss	2-1	Grant Cullen	1-2	cid9090	2-0	bethanyxxrhianne	2-1	Louis Salerno	1-2																		
Winston Wood	Rakdos Painter	TimWilder	2-0	Tommy Wray	2-1	Jack Kitchen	0-2	Tyler Milmine	0-2	Dan Miller	0-2	James Gertz	1-2	Colron Chambers	0-2	Lauren Kelly	2-1	Dan Nelson	0-2												
Omar Nasr	W-U-B-G Reanimator	Benjamin Dunk Kostecki	2-0	Ronald Norton	1-2	Noah Hippensteel	0-2	Andrew McMenemy	1-2	Jeff Dellinger	2-0	Tim Wynne	2-1	Benjamin Hartman	0-2																
Cody Ellinger	Colorless	Daniel Sommerfeld	0-2	Lauren Kelly	2-0	Cameron Wisniewski	0-2	JamesKisau	0-2	Caleb Bell	2-0	Hranderson	2-0	Alvin Gillo	0-2																
Jonathan Savarese	Bant Nadu Midrange Combo		Bye	Jonathan Rojo	0-2	Michael Grafton	2-0	Yuchen_Wang	1-2	Rlemay	2-0	LoganNEF	0-2	David Situ	1-2																
Isaac Sherman	Orzhov Death and Taxes (Yorion)	Iman Motamed	2-0	Nam Dang	1-2	SLEEKYx16	2-0	Trevor Shymske	0-2	Andrew McMenemy	2-1	Eric Swanson	1-2																		
Tim Willinger	Mono-White	Robert Aquino	2-1	Jayson  Chandler	2-1	MatP21	0-2	Kevin Thomas	0-2	Owen Krueger	0-2	Junkie216	2-0	willdotcom	1-2																
darkpck2	Mono-White Mystic Forge Combo	nivax	1-2	Cspace1	2-1	Brady Munroe	2-1	Jason Reid	1-2	Daniel Zlatkin	2-0	paul lynch	1-2	Lucas Wade	0-2																
ciscokid42	W-U-B-G Cradle Control	Adam Kulp	0-2	Jason Morency	1-2	Jacob Gross	1-2	James Espinosa-mazuca	2-1	Kevin Van	1-2	Willshrum	1-0	Justin Ouellette	2-0	DiegoWildenstein	1-2														
Matthew Radford	W-U-B-G Reanimator	Amiracle	0-2	Sean Swain	1-2	Aaron Kronick	2-0	Tim Currence	2-0	Luke Tooker	0-2	Nandan Chebrolu	2-0	CavernOnHuman	0-2	UBdentist	1-2	Francesco Consonni	1-2												
Jtro10	Jeskai	Tony Morris	1-2	hopefulcd	0-2	Jaron Haberstroh	0-2	goitment	1-2	Edward Dorman	2-1	Keith Wilder Newyear	2-0	Keith Atkinson	2-0	Josh Arnold	0-2	Daniel FitzGibbons	0-2												
Matt Gausebeck	Bant Nadu Midrange Combo	Dusty Hoppe	1-2	IronAge69	2-1	Zachary Thompson	2-0	isandornoT	0-2	dukevitro	0-2	bethanyxxrhianne	2-1	LandisA	1-2																
Matthew Strand	U-B-R-G Storm	David Majewski	2-1	Gabe Hoppe	1-2	Chad Phillip Hewitt	1-2	Matthew Falchetti	2-0	Grant Cullen	2-1	Lee Curtis	1-2	morsaa	1-2																
Chrissalvatore121	W-U-B-G Tempo	Nam Dang	1-2	Drew Brost	2-1	Suz Souza	0-2	Gregorio Soriente	2-0	Sam Higgins	0-2	logan margaritis	2-0	maritlage2	0-2																
Jack Yudt	W-U-B-G Reanimator	Dave Ketterer	2-0	Nathan AndersonStahl	0-2	Jeffrey Kramer	1-2	rmarmulstein	2-0	DayH	2-1	Jaron Haberstroh	0-2	Jackson Roark	0-2																
B Seftelus	W-U-B-G	JulesP	0-2	Jaime Herzog	2-1	Christopher Walton	2-0	hulk3rules	2-0	Benjamin Landers	1-2	Ethan Mcgillis	1-2	William Nemiroff	1-2																
Spesnor	Bant Beanstalk	pbmtg	2-0	John Grudzina	2-1	Hans Jacob Goddik	0-2	CamT2	0-2	Josh Arnold	1-2	westley stiffler	1-2	Brandk	2-0																
James Gertz	Izzet Tempo	Andrew Egan	2-0	Eric Farmer	0-2	Jared Engelberth	0-2	James Connolly	2-0	Neal Sacks	0-2	Winston Wood	2-1	Wyatt Gibson	1-2																
Jared Engelberth	W-U-B-G Cradle Control	Blaise Koehler	2-0	LoganNEF	1-2	James Gertz	2-0	Isaiah Bullock	0-2	Victor Costa	1-2	Oblivion462	2-1	Dominic Monfre	1-2																
Kevin King	Dimir Tempo	NathanEddinger	1-2	ForceofPhil	2-0	Alex Barnett	2-1	Kyle Lisica	0-2	Adam Vincik	2-1	Michael Ide	1-2	godseerker	0-2																
mrsherri	W-U-B-G Reanimator	LoganNEF	0-2	Caleb Rider	1-2	josh court	2-0	Jacob Edwards	2-1	Caleb Devany	1-2	Wyatt Gibson	0-2	shaun kocher	2-1	shortfatfriend	1-2	Eric Louison	0-2												
Clevek	Mono-Green Cloudpost	Jonathan Johnson	1-2	Dave Crowley	2-1	Benjamin Walko	2-0	Dominic Vernazza	1-2	Stephen Dupal	0-2	jscamihorn	2-1	Jason Song	1-2																
mike_long	W-U-B-G Omni-Tell	Ian Files	2-0	PeterColoyan1	0-2	impico	1-2	Cspace1	2-0	AndrewWa	2-1	Christopher Wessel	1-2	John Slimak	0-2																
jtakron22	Sultai Beanstalk	Hranderson	0-2	David Cleveland	2-1	Carey Banyas	1-2	Sean Meath	2-0	Peter Schmidt	2-0	stonebone69	1-2	Michael LeVine	1-2	Kris Rhinehart	0-2	Sonny Le	0-2												
John Hruby	W-U-B-G Reanimator	Mike Farrell	0-2	Angelo Corsi	0-2	Jackson Beeler	2-0	MoB	2-1	DrunkHydra	1-2	NathanEddinger	0-2	AHNY	2-0																
Josh_8finity	Sultai Beanstalk	Michael Johnson	1-2	Samuel Vaughn	0-2	Shimmergloom	2-0	Chase Hoppe	2-0	shvian	2-0	John Nacco	1-2	JUSTIN RYAN	1-2																
Austin Peoples	Rakdos Painter	Christopher Watson	1-2	Ileclere87	2-1	Dusty Hoppe	0-2	Fraleyd1	1-2	Fangshuo Cao	2-1	ConnorFlickner	2-0	Kevin Van	0-2																
Amaru	Bant Beanstalk	LeianXu	0-2	Ryan Ascott	2-0	Troy Warrington	1-2	Aaron Mindt	2-1	Greg Mitchell	0-2	Andrew Hampton	2-1	Josh Brown	0-2																
Eric Copenhaver	Mono-Red Stompy	Alex Barnett	2-1	Kevin Allen	1-2	Matthew Falchetti	2-0	Caleb Rider	1-2	Emily Anders	1-2	rgreen42	0-2	Sonny Le	1-2	Kevin Jones	2-1	Sean Swain	1-2												
shvian	Grixis Control	Ryan Copple	2-1	Theodore Ciccozzi	2-0	Owen Schading	0-2	Kai Bengston	0-2	Josh_8finity	0-2	Ryan Ascott	2-0	Kevin Tilley	0-2																
Dale Allen	Mono-Red Initiative	Jeffrey Zhang	0-2	Michael Mcardle	1-2	Jacob Bauer	2-1	calimaz00	2-0	Velgrim	0-2	Yosef Harari	2-0	Zach Stamper	1-2	Colin Wu	1-2														
hopefulcd	Mono-Black Control	Austin Wolf	0-2	Jtro10	2-0	Craig Roblyer	2-0	Brandon Adams	2-0	Trey Natili	0-2	DrakeHoness	1-2	Mason Hoose	0-2																
Mike Farrell	Bant Beanstalk	John Hruby	2-0	Cristian Sanchez	2-1	Nathan AndersonStahl	1-2	Clair Bigelow	0-2	Dan Nelson	0-2	Samuel Ball	1-2	Oblivion462	1-2	Jackson Beeler	0-2	stefanHoldsPriority	2-0												
Adam Grosse	Jeskai	Ryan Mitchell	0-2	Andrew McMenemy	1-2	mark kitchenman	1-2	bladee	2-0	Keith Wilder Newyear	2-0	asapsalt	2-1	Charlie Arto	0-2																
bethanyxxrhianne	W-U-B-G	Daphex	0-2	Willjc	0-2	Jake Ivey	2-0	MNeu	2-0	TayR9	1-2	Matt Gausebeck	1-2	Jackson Beeler	2-1																
Mjharbourne	Simic	thewrathchilde	1-2	Robert Gildea	2-0	UBdentist	2-0	Kevin Brenneman	1-2	Lunch Boxx	2-1	AlexanderGrosshans	0-2	John shea	0-2																
M0nkeiz25	Mono-White Mystic Forge Combo	Tyler Hawk	0-2	David Adelman	2-1	Andrew Bailey	0-2	Zach Kelly	2-0	Craig Roblyer	2-0	David Galperin	1-2	Jason Reid	1-2																
Ben Hunt	W-U-B-G Omni-Tell	codibus	0-2	DankR1tual	2-0	Olivier Hamel	0-2	Benjamin Walko	1-2	Michael Klemic	2-1	Brandon Adams	2-0	SamKmiec	0-2																
THEOGRE	W-U-B-R-G Omni-Tell	Reprintdarkritual	0-2	David Srygley	2-1	Willjc	0-2	Marcus Davanzati	2-0	Eric Swanson	1-2	Josh Biladeau	2-0	TimWilder	0-2																
Nick Garbers	Mono-Red Stompy	Josh Williams	1-2	hunterdeno1	2-1	Clair Bigelow	0-2	Kirkland Dean	1-2	Ian Klein	2-0	Mark Nugent	0-2	AndrewWa	2-0	logan margaritis	0-2	Vachonpe	1-2												
MNeu	Mono-Green Lands	milez3486	2-0	Christopher Watson	1-2	Benjamin Landers	0-2	bethanyxxrhianne	0-2	Jonathan Santos	2-0	Will Wu	2-1	PonderingEmperor	0-2																
KingSquee	Mono-Red Stompy	Ggeneras	1-2	godseerker	0-2	JPDERY	2-0	KURT SHULTS	0-2	Taber	2-0	Veloxmortis	2-1	NathanEddinger	0-2																
Oblivion462	W-U-B-R-G Reanimator	Trevor Cordingley	0-2	chrisdew4	0-2	Michael Metelsky	2-1	DayH	0-2	Justin Vandiver	2-0	Jared Engelberth	1-2	Mike Farrell	2-1	Donger	0-2	jmatela	1-2												
Hunter Schreifels	W-U-B-R-G Worldgorger Dragon Combo	doejurko	1-2	Nandan Chebrolu	1-2	Nathan Choi	0-2	Jackson Beeler	0-2	Gerkenjv	2-0	Will Murray	2-1	Lauren Kelly	2-1	goitment	1-2														
Marcus Davanzati	Mono-White Mystic Forge Combo	Scott Waldron	0-2	Andrew Bailey	0-2	Evran Aksoy	2-1	THEOGRE	0-2	PeytonStory	2-0	Adam Orwig	2-0	MoB	1-2	Alex  Baker (Bigalbertbake)	1-2														
Daeyel	W-U-B-R-G	zoidberg1003	0-2	AndrewWa	0-2	Braichu	2-0	mark kitchenman	1-2	John Casale	2-1	Dusty Hoppe	0-2	MATTHEW DICKERSON	2-0	Casey Geist	0-2	Harlan Broughton	0-2												
highseraph88	W-U-B-R-G Sneak and Show	Jon Paton	0-2	Dan Kovacic	0-2	lelandbliss	1-2	Chris Doherty	2-1	Alex Sargent	2-0	Sean Meath	2-0	westley stiffler	1-2																
Scott Metzger	Sultai	kyle Clementino	0-2	Michael Metelsky	2-0	Cody Colston	0-2	Grant Yoon	2-1	Charlie Arto	1-2	Adam Bruce	2-0	daburton84	0-2																
Ian Russell	Mono-Red Stompy	Dominic Monfre	0-2	Patrick Demm	0-2	James Hadley	0-2	Jacob Bauer	2-0	Billy S	2-1	DankR1tual	2-1	loitment	0-2																
Colron Chambers	Mono-Black	DrakeHoness	1-2	Sean Meath	1-2	phil205	0-2	Joe Duyos	0-2	Aaron Kronick	2-1	stefanHoldsPriority	2-1	Winston Wood	2-0	Brad Palmerio	1-2	Leland Machen	0-2												
AParkerK	Azorius Death and Taxes	Jack Pullman	0-2	Dominick Paolercio	1-2	Peter Henderson	2-0	Phil Williams	1-2	Michael Conlin	0-2	John Casale	0-2	Michael Colonel	0-2	Braichu	2-1	Yossi	2-0												
Mark Stephens	W-U-B-R-G	Ian Drake	1-2	Ryan McKiernan	1-2	Ian Klein	0-2	Michael Metelsky	2-0	Willshrum	2-0	josh_versus	1-2	Tim Wynne	2-0	ConnorFlickner	0-2														
Stevesabia	W-U-B-G Reanimator	Marland Moore	0-2	Adam Greene	2-1	sky5972	2-1	Harrison lorenc	1-2	Wesley Nguyen	0-2	Logan Courtright	0-2	AshleyLovesPJs	2-0																
AshleyLovesPJs	Unknown	Nathan AndersonStahl	0-2	Shimmergloom	2-1	Michael Kochis	1-2	Junkie216	1-2	Joe Duyos	0-2	Michael Klemic	2-0	Stevesabia	0-2	Yossi	2-1	shaun kocher	0-2												
Will Murray	Mono-Blue Cloudpost	Reuben Musselman	1-2	Juanmanuel Angulo	1-2	MATTHEW DICKERSON	2-0	Henry Jaensch	0-2	Grant Yoon	0-2	Hunter Schreifels	1-2	Derek Gallacher	2-0	John Casale	2-0	phil205	0-2												
Jackson Beeler	W-U-B-G Reanimator	Billy S	0-2	Dan Nelson	0-2	John Hruby	0-2	Hunter Schreifels	2-0	Brandk	1-2	joseph melville	2-0	bethanyxxrhianne	1-2	Mike Farrell	2-0														
Samuel Ball	W-U-B-G Reanimator	Zachary Maddox	1-2	Iman Motamed	0-2	Evan Johnson	0-2	Peter Henderson	2-1	James Hadley	2-1	Mike Farrell	2-1	chalmersac	0-2																
Lauren Kelly	Dimir Painter	Taylor Abbott	0-2	Cody Ellinger	0-2	Justin Ouellette	1-2	Aaron Kronick	2-1	Joe Leone	0-2	OfficerZero	2-0	Hunter Schreifels	1-2	Winston Wood	1-2	Christopher LaTourette	2-0												
rxthexletter	Mono-Blue	Julian John	0-2	LeithMeador	1-1	Nick Pynn	1-1	John Dickerson	2-0	Scopi	2-0	Benny Zeoli	0-2																		
Matt Alden	Dimir Tempo	RichardWatson	1-1	TonyScapone	0-2	LeithMeador	2-1	Michael Wood	2-1	JamesKisau	0-2	Anderson  LeClair	0-2																		
Nathan Choi	W-U-B-G	Ryan Kelly	1-1	cmwilson252	1-2	Hunter Schreifels	2-0	jpbarzola	2-0	Brian Cotton	1-2	LeithMeador	1-2																		
EthanNeustadt	Grixis Tempo	Edward Wightman	0-2	Marcusgough	2-0	Brad Palmerio	2-0	Benjamin Dunk Kostecki	1-1	Jim Monolith?	0-2	SLEEKYx16	0-2	Ilikefriends	0-2																
Veloxmortis	Mono-Green Lands	David Marchese	2-1	sky5972	2-0	ThePrinceofPauper83	1-1	Spencer Warburton	0-2	sparisien89	1-2	KingSquee	1-2																		
Adam Twardowski	Rakdos Painter	Ethan Dunn	1-1	JamesKisau	1-2	Andrew Lawrence	2-1	Wizard_Dueler	1-2	David Hoang	0-2	Matt Milligan	2-1	Sagheer Faiz	0-2	Jacob Gross	0-2														
Michael Hemman	Mono-Red Stompy	Blacklotus45	2-0	rmarmulstein	2-0	Jacob Gertz	1-2	Jean-Philippe Goyet	1-2	Devin Slater	1-1	Scott Bowe	1-2																		
Justin Barkey	Mono-Blue Cloudpost	Caleb Bell	2-0	sparisien89	1-1	christopher desa	1-2	Damian Smith	2-1	Ryan Jiang	0-2	Theodore Lockman	1-2	Patrick Owens	1-2																
jpbarzola	W-U-B-G	Braichu	2-1	Scopi	1-1	rlesko	0-2	Nathan Choi	0-2	Melee_123	2-0	Brandon Chang	0-2																		
David Hoang	W-U-B-G Reanimator	Brandon Chang	1-1	ajmyshack	0-2	Cameron Martinez	2-0	MrFringe89	1-2	Adam Twardowski	2-0	Mark Turner	0-2																		
kyle Clementino	Azorius Stiflenought	Scott Metzger	2-0	Kellan Drogowski	0-2	Collin Bornhoft	0-2	Joshua Smith	1-1	Ellie751	2-1	Jakob Thomas	0-2	Benjamin Dunk Kostecki	1-2																
Matt Milligan	Jeskai Control	P0stalweight	0-2	Ilikefriends	1-1	Michael Wood	0-2	jdinnan08	0-2	canj	2-0	Adam Twardowski	1-2	Owenter123	2-0	bdaza	1-2														
Damian Smith	W-U-B-G Cephalid Breakfast	Eric Hadam	0-2	Robin Mannas	2-1	Tyler Nehlig	1-1	Justin Barkey	1-2	ahg113	0-2	jdinnan08	2-0	Matthew Ivans	0-2																
Justin Ouellette	Grixis Control	Yuchen_Wang	0-2	David Galperin	1-2	Lauren Kelly	2-1	James Hadley	2-0	Brady Munroe	1-2	BaldyKong	0-2	ciscokid42	0-2	ForceofPhil	1-1	Robert Aquino	1-2												
indomitable	W-U-B-G Reanimator	Joseph Hunt	1-2	Aaron Mindt	1-2	Michael Klemic	2-1	Jakob Thomas	1-1	Donald Egnew	2-1	Patrick Weiss	1-2																		
ForceofPhil	Jeskai Control	David Jimenez	0-2	Kevin King	0-2	David Adelman	2-1	peterkirk1	0-2	Christopher LaTourette	2-0	Cody Colston	0-2	nivax	1-2	Justin Ouellette	1-1	bdaza	1-2												
Derek Gallacher	Golgari Control	Andrew Frank	1-2	john mccarty	1-2	BradyWatkins	0-2	Jeffrey Hickle	0-2	rob scannevin	2-0	pbmtg	0-2	Will Murray	0-2	Aaron Kronick	1-1	Kevin Jones	2-0												
Gerkenjv	W-U-B-G Cradle Control	Cody Colston	1-2	hebertmike	0-2	IronAge69	0-2	James Robertson	1-2	Hunter Schreifels	0-2	David Majewski	1-1	canj	1-2		Bye	Aaron Kronick	2-0												
jbconley	Orzhov Death and Taxes (Yorion)	Smallss	2-1	Ross Krueger	1-2	Charlie Arto	2-0	BoshNRoll_Brian	1-2	stlhulksmash	1-2	Chris Neuteboom	1-2																		
David Jimenez	Dimir	ForceofPhil	2-0	Bkud51	0-2	Adam Kulp	1-2	ShaH1	2-0	James Lugo	0-2																				
Vincent Cichinski	Mono-Black	rob scannevin	2-0	John shea	2-1	Michael Reed	0-2	KevinNam	1-2	Gregory Berlinrut	0-2	CavernOnHuman	1-2																		
Zach_Laska	W-U-B-G Reanimator	Omri Goldenberg	1-2	Kevin Van	2-0	Beau Barnette	0-2	Michael Mcardle	2-1	Ethan Mcgillis	0-2																				
Cameron Wisniewski	Mono-White Mystic Forge Combo	Sean Stone-Ashe	2-1	David Barentsen	0-2	Cody Ellinger	2-0	Joshua Cronk	0-2	Devin Rodgers	1-2																				
Rachel Feingersh	W-U-B-G Reanimator	Jim Monolith?	2-0	Billy S	2-0	Steven Borakove	0-2	Collin Bornhoft	0-2	jmatela	1-2																				
Andrew Mathes	W-U-B-G Cephalid Breakfast	Donald Egnew	2-0	Dan Staub	1-2	Cole Gabel	0-2	Charlie Arto	1-2	Chris Schmitt	2-1	y2fae	0-2																		
Jiaxin Liu	Izzet Tempo	TheLegend27	2-1	Josh Coffey	1-2	isandornoT	1-2	Sean Swain	2-0	Hart Horton	0-2	ace holidayy	0-2																		
LukeM2	Mardu Stompy	Michael Klemic	2-1	Wizard_Dueler	2-1	RobinH	0-2	Khurtz11	0-2	Evan Heritage	0-2	Zac Clark	0-2																		
Draygen	Dimir Tempo	ZFast	2-0	Rommie	0-2	malarblackops	2-0	cmwilson252	1-2	Michael Sofia	1-2	nickrainey	1-2	OverSeasons	0-2																
Brandon Adams	Sultai Tempo	rlesko	1-2	Jeremiah Burr	2-1	morsaa	2-1	hopefulcd	0-2	Matt Orfanello	0-2	Ben Hunt	0-2																		
HarlequinZERO	Mono-Red	ConnorFlickner	2-0	Brian Cotton	1-2	Avi Lessure	1-2	Colin Lugo	0-2	Weehee17	2-0	Michael LeVine	0-2																		
Ben Wernberg	Golgari Depths	Woodrow Bogucki	2-1	ThePrinceofPauper83	0-2	Taylor Abbott	2-0	Julian Jakobovits	0-2	Bill McNeil	0-2	Tyler Carden	0-2																		
Adam Vincik	Izzet Delver	DrewbieMaxim	2-0	Robbie_2	1-2	Kevin Tilley	2-0	Josh Williams	1-2	Kevin King	1-2	JUSTIN RYAN	1-2																		
James Connolly	W-U-B-G	Brenton Erman	2-0	Jon Barber	1-2	Bill McNeil	0-2	James Gertz	0-2	Eric Louison	2-0	SamE5	1-2																		
Daniel Zlatkin	Mono-Green Lands	Michael Mcardle	2-0	Michael Kniffen	2-0	Ross Krueger	1-2	Samantha Murphy	0-2	darkpck2	0-2	Donny Yeh	0-2																		
John Chambers	Dimir	Velgrim	2-1	Kevin Thomas	1-2	Jaeseok Cho	1-2	phil205	2-1	Colin Logan	0-2																				
AHNY	Azorius Tempo	Troy Warrington	2-1	galvinp	2-0	Christopher Watson	1-2	Jonathan Sakoi	1-2	Trevor Sharp	0-2	Rlemay	0-2	John Hruby	0-2																
Hranderson	Rakdos Eldrazi	jtakron22	2-0	namarzka	2-0	Isaac Morgan	1-2	Jeremy Cairl	0-2	Jon Nickerson	0-2	Cody Ellinger	0-2	Ryan DeMarco	0-2																
kurt benson	Bant Nadu Midrange Combo	Tristen Pankake-Sieminski	2-0	Stefan116520	0-2	Alex  Baker (Bigalbertbake)	2-1	Justin 'IamActuallyLvL1' Gennari	1-2																						
Dan Ford	Jund Goblins	Keith Atkinson	2-0	Stefan Vastek	0-2	Alexandre Masson	1-2	Jason Schmidle	2-1	Mario Martinez	1-2	Daniel Starr	0-2																		
Suz Souza	Izzet Delver	Boston Schatteman	0-2	Michael Barnes	2-1	Chrissalvatore121	2-0	Michael Kniffen	1-2	bradg222	0-2	ShaH1	1-2																		
Chris Hubka	Colorless Mystic Forge Combo	Brandon Ngo	2-0	Jonathan Johnson	1-2	willdotcom	2-0	Zach Stamper	0-2	newnoobontheblock	0-2	MoB	1-2																		
thewrathchilde	Jund Ad Nauseam Tendrils	Mjharbourne	2-1	Tim Currence	2-1	andrewslafreniere	1-2	Edward Wightman	0-2	Eugene Freeman	0-2	Jeffrey Kramer	1-2	Ian Drake	1-2																
Kirkland Dean	Mono-Blue	Jake Rutkowski	0-2	Tyler Klein	1-2	FlamingEwoks	2-1	Nick Garbers	2-1	Zach Lotus	1-2	TheLegend27	1-2																		
TimBartlett	W-U-B-G Reanimator	Unemployment	2-1	Spencer Asral	0-2	David Daniel	0-2	Ezra Christensen	2-0	Jackson Roark	1-2	morsaa	0-2																		
scotti_bot	Sultai Beanstalk	Alvin Gillo	0-2	Oliver Voegeli	2-1	Ethan Mcgillis	1-2	Seamus Malley	2-1	mark kitchenman	1-2	hulk3rules	0-2																		
Junkie216	Azorius Stiflenought	Josh Biladeau	2-0	Brandon Hulings	0-2	Wyland Tregear	0-2	AshleyLovesPJs	2-1	RyanK	0-2	Tim Willinger	0-2	tullygarberg	0-2	shaun kocher	0-2														
Jacob England	W-U-B-G Omni-Tell	Evan Timmons	1-2	Shawn Chen	2-0	Gregory Berlinrut	2-0	Julian John	1-2	Joseph Watson	0-2																				
seanhettich	Azorius	rgreen42	1-2	Andrew Egan	2-0	Trevor Sharp	1-2	IllS	2-1	Robert Arrington	1-2																				
Mcaster	Izzet	Patrick Weiss	2-1	Louis deVirgilio	2-1	Christopher Dobles	0-3	Sasquatch1313	0-2	David Galperin	1-2																				
Henry Jaensch	W-U-B-G Cephalid Breakfast	George Jabbour	1-2	Michael Colonel	2-0	Emily Anders	0-2	Will Murray	2-0	Tyler Klein	1-2	David De Lucia	1-2																		
Travis Hobrla	Mono-White Mystic Forge Combo	DarthSyhr	2-1	Jacob Gertz	1-2	Neal Sacks	1-2	jayfranklin	2-1	Jarvis Yu	0-2	cory deroos	1-2																		
Beautox	Mono-Black	Josh Brown	2-0	GrahamOliver	1-2	Quinn Dominick	1-2	Jack Simmons	2-0	John Grudzina	0-2																				
WadB	Jeskai Control	Andrew Beldin	2-1	Mark Hollaar	0-2	Eric Hadam	1-2	Alex  Baker (Bigalbertbake)	2-0	Reno07	0-2																				
Ryan Copple	Dimir	shvian	1-2	James Hadley	2-1	Andrew Yu	2-1	Adam Kulp	0-2	Smallss	1-2	David McCune	1-2	EriY1	1-2																
IronAge69	W-U-B-R-G Sneak and Show	NickEldering	1-2	Matt Gausebeck	1-2	Gerkenjv	2-0	y2fae	2-1	Ethan Wallace	0-2	Benjamin Walko	1-2	logan margaritis	0-2																
Andrew Hampton	Dimir Tempo	ClaT	2-1	Lirek Kulik	1-2	Max Gilmore	1-2	Brandoncollins1	2-1	Daniel Kelton	0-2	Amaru	1-2	Sean Swain	0-2																
Patrick Greenfield	Dimir	Jesse Campbell	0-2	BradyWatkins	2-1	MassCrouton	2-0	Cole Gabel	0-2	Phil Williams	1-2	Vachonpe	0-2																		
Ethan Duffy	Esper Tempo	Jake Abernathie	1-2	Alec Hale	0-2	JVKasenchak	0-2	Blacklotus45	2-1	Keith Atkinson	2-1	Kenny Royer	0-2																		
Cristian Sanchez	W-U-B-G Reanimator	Eugene Freeman	2-1	Mike Farrell	1-2	OverSeasons	2-0	Matthew Kunze	0-2	Jim Baxter	1-2	Daniel FitzGibbons	1-2																		
