Player	Archetype	Round 1		Round 2		Round 3		Round 4		Round 5		Round 6		Round 7		Round 8		Round 9		Round 10		Round 11		Round 12		Round 13		Round 14		Round 15		Round 16		Round 17	
Kevin Bailey	Abzan	Giacomo94	0-2	Roberto Maria Bia	2-1	Jberry	2-1	Azpeitia	1-2	Roberto Orciuolo	0-2	AlexTwins	2-1																						
Delfo93	Reanimator	GioB7	0-2	Ricos92	0-2	AFranek	0-2	SebM8	2-0	Peter White	1-2	iemeelmike	2-0	Emma Boe Gad	2-1	Nicolas Dolling	1-2																		
Gio096	Cloudpost Ramp	Stefano Pezzella	1-2	CBrowne	2-0	AndreaGiaveri	2-0	VJoner	0-2	Redouane Bouarar	0-2	JDK	2-0	Dennis Aufermann	0-2																				
ToxicKong	Others	Markus Stadler	2-1	Tyler Ragels	1-2	ClaT	0-2	Vytenis Sapagovas	2-1	Martin Lamr	0-2	GhostWhisper	2-0	Tim Langer	1-2	DanielTesti	0-2																		
MatteoM2	Decklist	Rodrigo Togores	0-2	Yannick Jeths	0-2	vireXgel	2-1	Davide Lovazzani	1-2	David Peretti	2-0	OscR3	1-2	Valerio76	2-0	Patrick Pouwels	0-2																		
Blaze Falsetti	Cephalid Breakfast	andreapelacchi	2-0	Peter van der Ham	0-2	spankstar	1-2	gabbroilfabbro	2-0	RickyMTG	2-0	Franco Cicchini	0-2																						
Pierre Marzano	Mystic Forge	Florian Jost	0-1	GUIDO DONNINI	2-1	AngelCrazy	1-2	Frederikgiuliani	1-2	MarB171	2-0	GiuseppeAbbate	2-1																						
sofloni	Delver (Other)	gabbroilfabbro	2-1	Hutterer	1-2	Greiman	1-2	fightingpriest	2-0	elrooto	2-1	ElmarEbel	1-2																						
Diego Jiménez Tamame	Decklist	Luca Verdiani	1-2	AFranek	2-1	Egor Titov	1-2	Michael Morris	1-2	LorL15	2-0	DevA2	0-2	Christoph Müller	1-2	Alan Casanova	2-1																		
AleN31	Oops, All Spells!	ElmarEbel	2-0	DanielTochacek	0-2	Roberto Orciuolo	1-2	ArmL	0-2	DavS98	2-0	MarB170	0-2	Francosta	2-1	Ander Elosegi	0-2																		
LeoR17	Dredge	Oscar Wass	0-2	MTGAmosik14	2-1	Jandrazi	1-2	RoryParker	2-0	AndiB	2-1	Markus Hofer	1-2	RickyMTG	0-2	Gatsu287	0-2																		
JosAn	Mono-Red	Zac Clark	0-2	Sebastien St-Louis	2-0	SamuelS	0-2	LorP18	2-1	SteC13	2-1	Roberto Orciuolo	1-2	alpi	0-2																				
eddard0709	Storm	Wuaschti	0-2	Firdeus93	2-1	JonM68	1-2	Anto	2-0	Mike Syrylo	2-0	EmaC8	1-2																						
CobraDeDios	Decklist	GUIDO DONNINI	3-0	sylvogel	0-2	MagicLino	2-0	Supreme90	0-2	Stefano Pezzella	2-0	Richard Jursa	0-2																						
Jocky	Eldrazi Aggro	Lacto	1-2	Valerio Mozzi	2-0	Mordenkran	1-2	Schmerg	0-2	Yosh1o	1-2	Andrea Mozzi	2-0	Cobi	2-0	LALLO23	1-2																		
AndS112	Show and Tell	JonasW1	1-2	MatB169	0-2	RoryParker	0-2	Mark van Beurden	2-1	Sebastien St-Louis	2-1	Emanuele Rossi	2-0	ThoreH	0-2	Julien Daniel-Moliner	1-2																		
Florian Jost	UR Aggro	Pierre Marzano	1-0	DavD65	1-2	Cacciavento	0-2	Netikprime	0-2	RicF13	2-1	Stu9090	2-1	FedM8	1-2	Norgot	0-2																		
SteS87	Eldrazi Aggro	LorP18	2-0	Andreas Reling	1-2	fightingpriest	2-0	Cedix	0-2	Daniel Peretz	1-2	GiaS8	2-1																						
Adrian Kacperczyk-Perdyan	UR Aggro	jvckliv	2-0	LeoA7	0-2	SamClaeys	0-2	Kevinknez	2-1	ArmL	2-1	Alban Bodurri	1-2																						
GiulioFerrari	Painter	Tugsteno	0-2	vireXgel	2-0	alpi	1-2	Neilo	1-2	piotrael	0-2	Ausar97	2-0	Svetoslav Petrov	1-2	damianostorti	2-1																		
Bernd Zeitler	Mystic Forge	elrooto	1-2	jvckliv	2-1	Matteo_Blasi	1-2	RicF13	2-0	ninoderyckere	1-2	LALLO23	1-2	damiano buttarelli	2-0	_psychatog	0-1																		
AkaComeback	Cradle Control	Humbert Milazzo	0-2	Ben Belmans	1-2	Peter Hamm	2-0	Fantaman95	0-2	Timon Barlag	2-1	kriptony	2-1	Sven van Nes	1-2	GhostWhisper	0-2																		
Peter Gärtner	Dimir Tempo	Svaca	0-2	TilP	2-1	FraD31	1-2	Peter Lobotka	0-2	cloude3ves	2-0	zzip	2-0	AleC55	1-2	Andreas Reling	1-2																		
Yong Claudio Ke	Cloudpost Ramp	Riccardo Cicerone	1-2	DavA36	2-0	Maximilian Tassone	1-2	AFranek	2-0	Markus Ekström	1-2	Palpatine_66	2-0																						
Pyropiwo	UWx Control	AlessioBoem	0-2	MaciejKaras	0-2	AleM54	2-0	Fox82	2-0	streaksu	2-0	Mrsky	1-2	MaxC28	1-2																				
Firdeus93	Show and Tell	foldy	1-2	eddard0709	1-2	Comix84	2-1	Josku214	0-2	Agustejido7	2-0	DenA1	2-0	Mordenkran	0-2	FluGruger	0-2																		
Davide Lovazzani	Cloudpost Ramp	adrianoalari	1-2	Sebastian Sachse	1-2	Anton Karlinski	2-1	MatteoM2	2-1	Philip Dumas	2-1	Azpeitia	0-2																						
Nitad	Grixis	Rominou77	1-2	Franco Cicchini	1-2	Dorian Brown	2-0	DMianete	2-0	KoganRyu	2-0	AleG114	1-2																						
Emanuele Rossi	Show and Tell	Jonas Schernberger	0-2	Roland Chang	1-2	Scytaleus	2-0	Ausar97	2-1	spankstar	0-2	AndS112	0-2	Guillaume Berclaz	2-0	Alessandro Valentino Sala	0-2																		
Katrin Belohlavek	U-B-R-G	Salim ZAOUIA	1-2	Jordi Nevot	1-2	LucC44	2-1	Benze404	2-0	DevA2	2-1	ilia	1-2	MarB170	1-2																				
Jocelyn Allard	Bant	Gatsu287	2-0	DanielTesti	1-2	RicM64	1-2	Andrea Fortunati	1-2	Kalas	2-0	RottenSkull	2-1	Top8maybe	1-2																				
Dan Ford	Goblins	dreschwater	0-2	jztolvan	2-0	JacM72	1-2	JorgeRico	0-2	Valerio Mozzi	2-0	SteC13	2-1																						
Polvivaara	Others	Tobias Hedlund	1-2	MattBrown_TCG	2-0	EetL	2-0	Jair Dominguez	2-0	Maximilian Tassone	1-2	Fantaman95	0-2																						
Paperinik	Show and Tell	LucA25	0-2	Alexander Ruckriegel	1-2	fabien gauthier	0-2	GeoDade	2-0	Ben Cutler	2-1	Philip Dumas	2-1	Zac Clark	0-2	Svetoslav Petrov	1-2																		
dindon	Decklist		Bye	Thijs Witteman	1-2	Styrbjørn Andersen	1-2	GiuseppeAbbate	0-2	SimoneCabai	1-2	Fureeish	2-0	Ryan Allsop	1-2	CBrowne	2-0																		
ArmL	Show and Tell	Nicolas Honnorat	0-2	IacC2	1-2	Beerus Sama	2-1	AleN31	2-0	Adrian Kacperczyk-Perdyan	1-2	Yawgmoths	0-2	GabC39	1-2	ArmorCrow	2-1																		
GrindNick	Decklist	Bobovic	0-2	RaZ1	1-1	Miguel Baldwin	1-2	TommyBoy04	1-1	Zep87	2-0	cmr83	1-1	CBrowne	2-0	Sven Bloes	0-2																		
Philip Dumas	Painter	EnrG8	2-0	Patrick Pouwels	0-2	Max Karstenberg	2-1	Hanlin X	1-2	Davide Lovazzani	1-2	Paperinik	1-2	Jeroen Pacolet	1-2	Francosta	2-0																		
Sebastien St-Louis	Cloudpost Ramp	IvaA6	1-2	JosAn	0-2	Edi	1-2	Menego93	2-0	AndS112	1-2	Mark van Beurden	2-0	Massetaniand	0-2	RoryParker	2-0																		
cloude3ves	Show and Tell	Jberry	2-0	Rcamargo	1-2	Oliver Jensson Skärlund	1-2	JakobD	1-2	Peter Gärtner	0-2	djeffetutile	2-1	Daniele Perri	0-2	Danger47	2-0																		
SimoneCabai	Doomsday	Christoph Müller	2-0	Stefano Pezzella	1-2	AlexanderJJensen	1-2	Aleksandr Kartyshov	0-2	dindon	2-1	Guillaume Berclaz	2-1	Edi	0-2	Goose83	0-2																		
MarB171	Bant	Martin Lamr	2-1	Pitc	0-2	FraF29	0-2	Jordi Nevot	0-2	Pierre Marzano	0-2	Guillaume Sabatier	2-1	Frank Roth	2-0																				
Ben Cutler	UR Aggro	Janne M.	0-2	BaardAce	0-2	Dan Miller	0-2	Pietro Zannoni	2-0	Paperinik	1-2	MTGAmosik14	2-1	Parco	1-2	DenA1	2-0																		
Michael Morris	Painter	KeiranR	2-1	Gimmic91	1-2	BadBoros	0-2	Diego Jiménez Tamame	2-1	Timi Mustonen	2-0	Tyler Ragels	0-2																						
Pascal Walser	Mystic Forge	Jürgen Illmeyer	1-2	Matcheless89	1-2	FraZ9	2-0	Sebaf	2-0	Karnesis93	1-2	Gaetan Ongena	2-0																						
Geps39	Death & Taxes	Nikolay Ivanov	1-2	Gianluca Rodriquez	1-2	Gatsu287	2-0	IsmG2	1-2	AFranek	2-0	Florfile	2-1																						
RottenSkull	Show and Tell	t1drs	1-2	GiuseppeAbbate	0-2	MatM149	2-1	Tommy Wray	1-2	LorP18	2-0	Jocelyn Allard	1-2	LouisLafontdeSentenac	2-1	Salvatore Piccirillo	0-2																		
Michele Sinigoi	UR Aggro	ericdark7	0-2	cmr83	0-2	Eugenio Annibali	2-0	Rabstallion	1-2	Salvatore Piccirillo	2-0	Benze404	2-1																						
Marc van der Burg	Initiative Stompy	Norgot	1-2	Jan SchmidtBA	0-2	Rabstallion	0-2	MTGAmosik14	2-0	Daniele Bressan	0-2	damianostorti	0-2	AndB119	2-0	Cobi	2-0																		
MartinP	Dimir Tempo	Cacciavento	2-1	Salim ZAOUIA	0-2	Timi Mustonen	0-2	Andrea Mozzi	2-0	Lacto	0-2	Yosh1o	1-2	CharlesN	2-0	ForceofPhil	1-2																		
Tony Murata	Cloudpost Ramp	Yann EAT	1-2	KeiranR	1-2	Reto Sormani	2-1	CharlesN	2-0	Kurczakow	2-1	Wario	0-2																						
Zep87	Esper Aggro	Romain CORGNOLO	0-2	Corkyjet	1-1	MichalB	0-2	CinE1	1-1	GrindNick	0-2	AleB148	0-0	PaoM8	2-1	Guillaume Sabatier	2-0																		
swayjisse	Eldrazi Aggro	Philipp Wodenitscharow	0-2	Thomas Kronspiess	2-0	Eike Bettelhäuser	0-2	Timon Barlag	2-0	Pietro Francesco Ianniello	1-2	CBrowne	2-1	Nikolaus Stratil-Sauer	1-2	Parco	1-2																		
Samman01	Decklist	Matteo Riva	0-2	dawnshireen	2-0	Ander Elosegi	0-2	Jberry	1-2	Emma Boe Gad	2-0	Jeroen Pacolet	2-0																						
Christoph Müller	Decklist	SimoneCabai	0-2	StephanK	0-2	Pietro Zannoni	2-0	Kurczakow	0-2	Nicodemo Sasso	1-2	EllieC	2-1	Diego Jiménez Tamame	2-1	Massetaniand	0-2																		
nivax	Mono-Red	GottliebRisch	0-2	Rostislav Matuška	1-2	Torrell Burt	2-1	Sebastian Sachse	1-2	w1nterfell	2-1	Matteoliperez	2-0	Camberleaf	1-2																				
Kalas	Lands	MarB170	1-2	Marco Samatei	0-2	Tuomas Ronkainen	0-2	vireXgel	2-0	Jocelyn Allard	0-2	Alex Rea	2-1	Ekkai	0-2	SerO1	2-1																		
Tarunel	Cephalid Breakfast	Omyros	0-2	Mordenkran	0-2	MicF49	1-2	Noah6666	2-1	DenA1	0-2	CharlesN	1-2	Menego93	2-0	Blittri	2-0																		
Daniele Perri	Dimir Tempo	Leonardo Valerio	0-2	ganesh	0-2	The_Thing711	0-2	PiotrTheGreat	2-0	GP1	2-1	Roberto Venditti	0-2	cloude3ves	2-0																				
Daniel Rehmann	Mystic Forge	Joe Brennan	1-2	DenA1	2-0	AlbA7	0-2	Legendents	1-2	EllieC	2-0	Doelle98	0-2	Mike Syrylo	2-0	Yawgmoths	1-2																		
RicF13	Show and Tell	AndD47	1-2	Nicola Guidi	2-0	Martin Lamr	1-2	Bernd Zeitler	0-2	Florian Jost	1-2	Anto	2-0	DenA1	2-0	Anton Karlinski	0-2																		
cmr83	UR Aggro	Fox82	1-2	Michele Sinigoi	2-0	DanM119	2-0	Lemure90	0-2	Jandrazi	0-2	GrindNick	1-1	fabien gauthier	1-1																				
fabien gauthier	Bant Control	Jack Doyle	1-2	Goose83	0-2	Paperinik	2-0	Antonio Di Meglio	0-0	Fairlight	2-0	max123ila	0-2	cmr83	1-1																				
CinE1	UR Aggro	Jekko	1-1	CooperW	0-2	B1tterbl0ss0m	0-2	Zep87	1-1	Save	2-0	MatB169	2-0	Léo Thiémard	0-2	EnrG8	0-2																		
b0l2l20m1n1	Stoneblade	fightingpriest	2-1	Roberto Orciuolo	2-0	Stefan Gussenhoven	1-1	Umby85	0-2	Peter Hemmingsen	0-2																								
Valerio Gullo	Lands		Bye	Omyros	2-1	Ola Bevanda Roxendal	1-1	Aaron Shaffer	0-2	Filip Stroch	0-2																								
Carlo Alberto Scullin	Decklist	RaZ1	2-1	Aaron Shaffer	1-1	Umby85	1-2	Peter Hemmingsen	1-2	ArmorCrow	2-1	Thomas Crepaldi	1-2																						
Eike Bettelhäuser	Decklist	Bunki1030	2-0	BoshNRoll_Brian	0-2	swayjisse	2-0	IacC2	1-1	MicZ	0-2	Martin Thurmann	0-2																						
Bodhi	Cloudpost Ramp	Jens Platz 🔥⛺️	0-2	Vegetaxx	2-1	Francesco Ruvolo	1-1	Hans Jacob Goddik	0-2	Iun	0-2	andreapelacchi	2-0	RobertFitzB	1-2																				
KriosBlack	Esper Aggro	Miguel Baldwin	1-1	TommyBoy04	2-0	Jürgen Illmeyer	2-1	Ola Bevanda Roxendal	1-2	Oscar Wass	1-2	Iun	0-2																						
Ronga94	UR Aggro	LouisLafontdeSentenac	2-1	Nicodemo Sasso	2-0	Paul Reusink	1-1	AvishaiElma	1-2	MichalB	1-2	Antoniogiordani	1-2																						
Nighthawk87	UR Aggro	Rikard Larsson	2-0	Iun	1-1	Aaron Shaffer	0-2	Florian_Sonderegger	2-0	Bona88	0-2	Antonio Di Meglio	0-1																						
Aleksandr Kartyshov	UWx Control	Beerus Sama	2-0	Supreme90	0-2	JosM139	0-2	SimoneCabai	2-0	danielohz	1-2	RobertFitzB	1-1	Richard Sonnet	0-1	AleB148	1-2																		
MarkAurelA	W-U-B-G	Pietro Francesco Ianniello	2-1	Rofellos037	1-1	Carmine Molinario	0-2	LucG28	1-2	Thomas Crepaldi	1-2	AndreaGiaveri	2-0	Paul Reusink	1-2	andreapelacchi	1-2																		
Carl Meinung	Grixis Control		Bye	PaoM8	2-0	paolohitz93	1-2	MicZ	1-1	Alban Genest	0-2	mike87	0-2																						
Yat Ka Leung	Delver (Other)	LucG28	1-1	Carmine Molinario	1-2	Corkyjet	2-0	AlbA7	2-0	IacC2	1-2																								
AndreaGiaveri	Dimir Tempo	Wario	2-1	SebH9	0-2	Gio096	0-2	AriFaggin	1-2	Jean-Philippe Lacour	1-1	MarkAurelA	0-2	ArmorCrow	2-0	parazyd	1-2																		
LucG28	Death & Taxes	Yat Ka Leung	1-1	Miguel Baldwin	2-0	NicM104	1-2	MarkAurelA	2-1	JonM68	1-2																								
Comix84	Other	ClaS18	1-2	MarcoFermani	1-2	Firdeus93	1-2	Tjenemit	2-0	parazyd	1-1	Fairlight	2-1																						
Rofellos037	Mono-Blue	Carolinge	2-1	MarkAurelA	1-1	MadMind88	1-2	mike87	1-0	Simone_Gasparri	0-2																								
Albert Vila Boix	Dimir Tempo	Valerio Mozzi	2-0	Vlavialle	2-1	AugustinThe4	1-2	Gelosan	1-1	Hans Jacob Goddik	1-2																								
Miguel Baldwin	Sultai	KriosBlack	1-1	LucG28	0-2	GrindNick	2-1	Jekko	2-1	RaZ1	1-2	B1tterbl0ss0m	0-2																						
gabrielepatalano	Grixis Control	damiano buttarelli	0-2	RoryParker	2-0	KoganRyu	0-2	Riccardo Biava	1-2	Richard Sonnet	1-1	AleC142	2-0																						
Alex Rea	Cloudpost Ramp	Andrea Mozzi	0-2	Filip Stroch	0-2	Neilo	1-2	Enrico Giovanetti	2-0	sylwesterstruzyna	1-2	Kalas	1-2	Beerus Sama	1-1	Goldrot	2-1																		
Sebastiaan Jansen	UR Aggro	NickDeme	0-2	ArmorCrow	1-1	AleC142	1-2	AndB119	2-1	FlaG2	2-0																								
Lukas König	Mardu Aggro	Jan SchmidtBA	2-0	Tomas_Vlcek	2-1	Samuele Dagani	0-2	AngelCrazy	1-2	Dan Miller	1-2																								
Lorenzo Marinuzzi	Mystic Forge		Bye	AndiB	2-1	Michel Kohn	0-2	Justin 'IamActuallyLvL1' Gennari	0-2	VaeterchenRost	1-2																								
Lorenzo Lamberti	UR Aggro	Francis Cowper	2-1	SanzioLuca	2-0	Riccardo Bragato	0-2	Erik Bond	0-2	FraL39	1-2																								
Benedikt Gruber	Storm	PiotrTheGreat	2-0	Luca Fasoli	0-2	SilC3	2-1	Epelde	1-2	PieV6	1-2																								
Oliver Jensson Skärlund	Storm	Stefan Gussenhoven	0-2	MaxC28	2-1	cloude3ves	2-1	Piki333	1-2																										
Gianluca Spagna	Dragon Stompy	SteS86	0-2	DavS98	2-1	ForceofPhil	2-1	Dario Moreno	0-2	SebC23	1-2																								
fedetett	Show and Tell	MaciejKaras	2-0	SamuelS	2-1	Scarro	0-2	Noah Mickel	1-2	Churuz	1-2																								
Peter van der Ham	UWx Control		Bye	Blaze Falsetti	2-0	Zafferix	1-2	Tomizor	1-2	Tommy Wray	1-2																								
Marcus Ewaldh	UWx Control		Bye	ClaS18	2-0	WinterN	1-2	SamuelS	0-2	ClaT	0-2																								
Zischi	Dragon Stompy	Enrico Gobetti	0-2	parazyd	2-1	Tomas_Vlcek	2-1	Eric Ratkowski	0-2	Why5oSerious	1-2																								
Palpatine_66	Show and Tell	PieV6	2-1	superberto92	1-2	Redouane Bouarar	2-0	Christopher Passow	1-2	Simone Di Francesco	0-2	Yong Claudio Ke	0-2																						
JDK	Dimir Tempo	JorgeRico	2-0	AleC141	2-1	NicZ8	0-2	Luca Verdiani	1-2	Niccolo Bampi	0-2	Gio096	0-2																						
Gaetan Ongena	Mystic Forge	Sebaf	2-0	DanP76	2-1	AleM160	0-2	jerko jovic	1-2	Bunki1030	1-2	Pascal Walser	0-2																						
Ghost94	UR Aggro	Emma Boe Gad	2-0	Michele Gallegos	0-2	GiaF11	2-0	Tadeo	1-2	Andreas Hofverberg	1-2																								
SamKmiec	Others	Tomizor	2-1	Tim Matzke	1-2	fedebello98	2-0	Claudio Rossi	1-2	Riccardo Biava	1-2																								
streaksu	Doomsday	Menomens	2-0	Adrian Rivas	0-2	Goldrot	2-0	ClaS18	0-2	Pyropiwo	0-2	Gabriele Mancino	1-2																						
Mene	BUG Control	KAZUMA MATSUMOTO	2-1	FraF31	2-0	Simon Ritter	0-2	Thijs Witteman	1-2	Spencer Warburton	0-2	Tomas_Vlcek	0-2																						
Vendilion1984	Artifacts Blue	KevinKahrer	2-1	OndV	2-1	Janne M.	0-2	Jean-Baptiste Gagnepain	1-2	EugV	0-2																								
Steivei	4:5c Control	Niccolo' Olivieri	2-0	AdriaRomero	1-2	KAZUMA MATSUMOTO	1-2	djeffetutile	2-0	Alessandro Casamenti 	0-2	FraR32	1-2																						
MMagno	Reanimator	FraL39	0-2	knightev	2-1	Eric Ratkowski	0-2	AleM2298	2-0	JuaM25	1-2																								
IsmG2	Mystic Forge	VJoner	2-1	Iacopo Pineschi	1-2	Oscar Christensen	1-2	Geps39	2-1	Joakim Villa Aarseth	0-2																								
Luca Lovino	UWx Control	Markus Ekström	0-2	AleM54	2-0	Alban Bodurri	2-0	Jack Doyle	0-2	SteV7	0-2																								
adriankarlin	Decklist	mapet	0-2	Gregorio Soriente	2-1	Gazzo91	1-2	Ryan Allsop	2-1	OndV	0-2																								
fifo4567	Eldrazi Aggro	FrancescoB	2-1	JohS1	1-2	GiaS8	2-1	Luca Fasoli	1-2	AleG114	0-2																								
chrivittoni	Cradle Control	MatteoBraghiroli	1-2	Timon Barlag	2-0	Ghaargrond	2-1	Il_Divino_Menca	1-2	Jordy Nieuw	1-2																								
MicF49	Painter	Francesco Gregori	0-2	ChrC34	1-2	Tarunel	2-1	DanielHee86	2-0	Lorenzo Ciaffaroni	0-2	Norgot	0-2																						
Neilo	Dimir Tempo	Ilya Shcherbakov	1-2	Cristiano Ghio Ceni	0-2	Alex Rea	2-1	GiulioFerrari	2-1	AriFaggin	0-2																								
Shin Tomizawa	Eldrazi Aggro	Matteoliperez	2-1	Antonio Castellani	1-2	Vlavialle	2-0	andrea riva	0-2	noluffy80	0-2																								
damiano buttarelli	BUG Midrange	gabrielepatalano	2-0	JacM72	2-0	Dario Rabolini	1-2	Dafne17	0-2	GottliebRisch	0-2	Köksal Motor	1-2	Bernd Zeitler	0-2																				
Kasper Lovin	Mystic Forge	G14N	2-0	Tomek Hanik	1-2	Andrea Mozzi	2-0	mapet	1-2	MisterPera	1-2																								
Florian Marx	UR Aggro	Doelle98	2-1	makankosappo	0-2	LucaMassimoRainieri	1-2	MagicLino	2-0	Kamil Strachoň	1-2																								
Zolgia108	Cloudpost Ramp	AngelCrazy	0-2	spankstar	0-2	SebM8	2-1	Gunnar Már Óttarsson	2-0	BadgerBro	1-2	GiaF11	0-2																						
Stefano Pezzella	UR Aggro	Gio096	2-1	SimoneCabai	2-1	Ilya Shcherbakov	0-2	Maximilian Tassone	1-2	CobraDeDios	0-2	AndiB	0-2																						
Salim ZAOUIA	UWx Control	Katrin Belohlavek	2-1	MartinP	2-0	Giovasc91	0-2	Jorge Chica	1-2	SpookyJack	1-2																								
zzip	UR Aggro	Eduardo Ancini	0-2	Lionco	2-0	SerO1	2-1	Louis JULLIEN	0-2	FraF31	1-2	Peter Gärtner	0-2																						
Nocciolinoll	Cloudpost Ramp	AleS133	1-2	Gabriele Mancino	2-1	RicB42	1-2	Bjorn Keulemans	2-0	RomK8	0-2																								
Giulio Pasqui	UR Aggro	LeoLed94	0-2	SteM85	2-1	Matteo Brusaferri	1-2	Riccardo Gasparini	2-0	Rudokant	1-2																								
M1KY	Mono Black Aggro	AleI9	0-2	Wampo	2-1	Marco Samatei	2-0	Diogo Escoval Martins	1-2	AleS133	1-2																								
Vlavialle	UR Aggro		Bye	Albert Vila Boix	1-2	Shin Tomizawa	0-2	Yawgmoths	2-1	Preslav Krastev	1-2																								
AlessioBoem	Death's Shadow	Pyropiwo	2-0	Gelosan	0-1	BadgerBro	2-1	Markus Hofer	1-2	MatS131	1-2																								
Frank Roth	Loam	Malte Hartmann	0-2	Anton Karlinski	2-1	Douglas Penman	1-2	Guillaume Sabatier	2-1	Michelino	1-2	Giacomo94	0-2	MarB171	0-2																				
ThoC27	Mystic Forge	Jorgeq	2-0	Jhon Lionetti	0-2	Bartosz Kryda	0-2	Nachobrr	2-0	Luca Ferrari	0-2	SteM85	0-2																						
ilMaia	Painter	SebC23	2-0	Yoniariel	1-2	gggodgiven	1-2	Sven Schmidt	1-2	Mihawk94	1-2	gabbroilfabbro	2-1	ForceofPhil	1-2	Rostislav Matuška	0-2																		
Peter Lobotka	Mystic Forge	Timo Zeyer	1-2	Rolandas Sapagovas	0-2	arj03	2-1	Peter Gärtner	2-0	Andy Alt	1-2																								
Andrea Castelluzzo	Stoneblade	LALLO23	2-0	Cip86	0-2	Leonardo Valerio	1-2	Massetaniand	2-0	René Hubrich	0-2																								
Pavel Semenov	Cloudpost Ramp	Iacopo Pineschi	1-2	Kuisma Rautio	2-1	Ted Bratsberg	1-2	Mihawk94	2-0	Sebastian Sachse	0-2																								
BaardAce	Decklist	Ander Elosegi	1-2	Ben Cutler	2-0	Erik Bond	1-2	RickyMTG	1-2	LucC44	2-0	Ricos92	0-2																						
Francesco De Giuli	UR Aggro	SebastianF	0-2	Riccardo Gasparini	2-0	Alexander_Bracks	1-2	JonR44	2-0	SafronoV_V	1-2																								
Mike Hadley	Decklist	Smilzo95	2-1	Mattia Grandi	2-1	Kathal09	0-2	FedT1	1-2	Fabio Delli Compagni	0-2																								
Philipp Wodenitscharow	Loam	swayjisse	2-0	TobiasD	2-0	Lucca LiPuma	1-2	Tixelli	1-2	Romain CORGNOLO	0-2																								
Sven Schmidt	Dimir Tempo	Francois LIROLA	0-2	Matteoliperez	2-0	Sebastian Woschitz	0-2	ilMaia	2-1	AlexanderJJensen	1-2																								
JuaP15	Dragon Stompy	Francisco Relvas Pires	2-1	Alexi Krochmaluk	1-2	ElmarEbel	1-2	knightev	2-0	MrAnderson87	1-2	Jan SchmidtBA	1-2	MarV57	1-2																				
Dibellatiaguinho	Dimir Tempo	YANN BELMER	0-2	HenrikH	2-0	Kamil Strachoň	0-2	Jiahe Pan	2-0	NicD66	1-2	Daniele Bressan	1-2	Jean-Philippe Lacour	0-2																				
Mikolaj Machowski	Decklist	Omerta	2-0	ksm19	1-2	RomM4	2-0	FraF29	0-2	Yann EAT	0-2																								
Rabstallion	BUG Control	Nicholas Girardi	1-2	EugV	1-2	Marc van der Burg	2-0	Michele Sinigoi	2-1	Damien Carrivick	0-2																								
Meldrazi	Jund	Léo Thiémard	1-2	mushroomHunter1990	2-1	MatZ14	0-2	Mrsky	1-2	Fureeish	2-0	Mordenkran	1-2																						
Argjent Kurtaj	Eldrazi Aggro	Kuisma Rautio	2-1	Ibai Lihoreau	1-2	Micio	2-0	Omyros	1-2	ilia	1-2																								
AleG115	Death & Taxes	PabO3	0-2	The_Thing711	2-1	LudwikPrezes	2-1	Camberleaf	1-2	Omerta	0-2																								
SteF38	UR Aggro	EthanDaniely	2-1	JoFontana	0-2	_Pady_	2-1	Anders Christie	1-2	Ergazpo	1-2																								
Benze404	Coveted Jewel	Dorian Brown	2-0	Cena	1-2	gfernandes	1-2	Katrin Belohlavek	0-2	Matcheless89	2-0	Michele Sinigoi	1-2																						
SteC13	BUG Midrange	Bjorn Keulemans	2-1	Tobias Hedlund	2-1	Stanisz	0-2	Franco Cicchini	1-2	JosAn	1-2	Dan Ford	1-2																						
Frederik De Keyzer	UR Aggro	Blittri	0-2	PumbaLumba	2-0	AleG114	2-0	Benedict Bienias	1-2	Catta52389	0-2	FabM18	0-2	krustyqt	1-2	grudygo	0-2																		
MM17	Dimir Tempo	Leffio	2-0	Nachobrr	2-0	Lukas Krauß	1-2	SteS86	0-2	michele delpiazzo	1-2																								
Kurczakow	UR Aggro	SilC3	2-1	Cobi	1-2	Luca Ferrari	0-2	Christoph Müller	2-0	Tony Murata	1-2																								
Danger47	Dimir	Gazzo91	1-2	Jberry	1-2	Mrshok	1-2	Marcobaroncelli	2-0	gabbroilfabbro	2-0	Nicodemo Sasso	1-2	Salvatore Piccirillo	1-2	cloude3ves	0-2																		
Cacciavento	Painter	MartinP	1-2	sylwesterstruzyna	2-1	Florian Jost	2-0	RicB42	0-2	ganesh	0-2																								
kriptony	Cloudpost Ramp	Oscar Christensen	2-1	Andrew Arconti	0-2	VJoner	0-2	Tomas_Vlcek	1-2	Andrea Mozzi	2-1	AkaComeback	1-2																						
Simon Hastreiter	Show and Tell	DanM119	0-2	LouisLafontdeSentenac	2-1	Niccolo' Olivieri	1-2	Stephane Roumanille	2-1	Sven van Nes	1-2																								
TAMAS REPA	Decklist	Pingu24	0-2	DominikL	2-0	Norgot	0-2	Oscar Basart	2-0	Nightingale1909	0-2	Jberry	0-2																						
KoganRyu	UWx Control	AleC142	1-0	Pun1sher	1-2	gabrielepatalano	2-0	Tim Langer	1-2	Nitad	0-2																								
RobS76	Boros Aggro	Nicodemo Sasso	0-2	jackpesci	2-0	EllieC	2-0	Sebastian Woschitz	0-2	kathor	1-2																								
